p_connect_socially,p_maintain_habits,p_prepare_for_bed,p_reduce_screen_time,p_stay_active,p_take_a_short_break
0.3502752137396969,0.012083802734559505,0.3307490159277542,0.15012248021204508,0.03297863078044695,0.12379085660549723
0.14933280691531728,0.31553819584482673,0.0383140370150045,0.05711119978480816,0.3254911596978047,0.11421260074223853
0.11765457272934277,0.1858556309185848,0.27293732227731193,0.04197122077070587,0.2527603659403602,0.12882088736369424
0.1867581277429797,0.02130318806676239,0.5515441406887392,0.13827833512241372,0.04930286516067086,0.052813343218434096
0.20536794230230915,0.06418477820012557,0.11087591875944297,0.0545696081173332,0.12149231218571994,0.44350944043506907
0.20571697133741396,0.02705362104310842,0.4325401264990917,0.012179593285530662,0.011526924324186474,0.3109827635106687
0.1088907646012737,0.021044489364861273,0.2962723513731038,0.06090761539373147,0.050129145754325664,0.4627556335127041
0.5937206174255601,0.2469616408115964,0.05137317104921868,0.021007886548661054,0.051294249912007116,0.03564243425295654
0.5333740384446283,0.005614412394681669,0.04597658415638157,0.05654305229540299,0.017566333177356522,0.340925579531549
0.19384302142377116,0.04379339800621017,0.1991396680799413,0.029929155723609834,0.11467435769100175,0.41862039907546567
0.15380521824898827,0.03982210711499896,0.07409023543941919,0.033976642877458996,0.09098864886999827,0.6073171474491362
0.07592108733904786,0.028265256665085225,0.13962973751198077,0.22353404345828254,0.07172822627865061,0.4609216487469529
0.11185131965520693,0.04185614879319562,0.16314924336243897,0.09704046160591874,0.12678821726159356,0.4593146093216463
0.02653779439748754,0.05141421225890017,0.28519611835190406,0.36665518651127293,0.13045402987892887,0.1397426586015063
0.11296910026760046,0.08967786303629995,0.29279681673645835,0.02493128988932144,0.1621121220047247,0.3175128080655952
0.10103536611244751,0.06463322396262146,0.1554011393747153,0.028895334707812984,0.1289244442135282,0.5211104916288746
0.18387422611983753,0.08232034738510204,0.2616833555096312,0.023820170209023595,0.11826129581989739,0.3300406049565084
0.046197498231631225,0.07913896785788592,0.40797260484940334,0.02543900579203308,0.11570329285349448,0.3255486304155519
0.03341614185627587,0.08540762509282013,0.05368011561502932,0.48726698097783466,0.164266491135746,0.1759626453222941
0.1793744003401964,0.19337153264143642,0.3276962735923756,0.10303205553046557,0.05914024677543699,0.13738549112008916
0.650896710381935,0.008875330863588162,0.018263843968896853,0.08031671506667988,0.028508974642685855,0.21313842507621422
0.02554986837393661,0.021001999371442794,0.5117318875363706,0.010676529769137837,0.042129643089558654,0.3889100718595536
0.49807363738720073,0.017633479529422947,0.06367559593554957,0.014702365309390494,0.03967395622419231,0.3662409656142438
0.13331657101353417,0.011203474665152442,0.07739263101742049,0.023052948237635106,0.02990576909917937,0.7251286059670785
0.15045275331330174,0.1851662896013429,0.040570055593815664,0.03611926095615518,0.2734569998937019,0.3142346406416825
0.4722313991985346,0.09205104756969,0.035904355903648044,0.03097680485923068,0.12466585139128154,0.2441705410776152
0.5306493467243378,0.005671849955249852,0.0787924617237056,0.01976646973119725,0.0180867387612534,0.34703313310425593
0.08774716587046184,0.10076310660273514,0.11121077448375484,0.11643602774945572,0.23892741768358455,0.34491550761000783
0.1501465672834818,0.1791479756877624,0.07537910771984584,0.09613097099878279,0.2768777885350591,0.22231758977506805
0.24724867319800073,0.11395075586748521,0.17569668105704844,0.06136205414668712,0.1590214631989214,0.24272037253185705
0.03442150352715459,0.026584532259441247,0.7098821473389513,0.13540471277822855,0.04543390099997542,0.04827320309624897
0.2563584750630384,0.1204443140660183,0.21254627125603515,0.034978133052927705,0.23035199287371952,0.14532081368826102
0.022910417874009586,0.005583880427956756,0.428008592798122,0.05756179747108801,0.01924716238178287,0.46668814904704076
0.05647680224175565,0.4569036851118793,0.22682188975046058,0.05969937305552395,0.10811032784289455,0.09198792199748601
0.1415056684352246,0.06250968391114904,0.20645445210582963,0.11957161414261964,0.03339442642206835,0.43656415498310863
0.3456305423718969,0.05818043655201276,0.154010066979283,0.06408104413205129,0.11776360786470623,0.2603343021000498
0.40253846487336775,0.05453202023239988,0.14453851896556416,0.034386259405943906,0.10210270048595459,0.2619020360367698
0.20706742072426812,0.09720212544999521,0.08751257542750128,0.05603864244730459,0.14479020368120663,0.40738903226972417
0.25840142832466506,0.11019713444428095,0.13401824455427022,0.03865110393978072,0.18068508946399447,0.2780469992730085
0.08039086532295636,0.11067543307251196,0.1838618989919908,0.11389543189668844,0.20134180830682222,0.3098345624090303
0.5089080038586674,0.08449049834553361,0.10383953891874098,0.024499607482397,0.13434822353734593,0.1439141278573152
0.24946244351631586,0.08819941188837334,0.043832700500411444,0.1550924154348633,0.18964360697355961,0.27376942168647644
0.6278566634588083,0.04218411768889486,0.16974707629710278,0.02855121494937355,0.014765773445226086,0.11689515416059439
0.4572671092235683,0.07338270196654471,0.08108738960230878,0.03111426726551733,0.12071538144506162,0.2364331504969992
0.09068010930276874,0.038515635127071575,0.08363311435336453,0.150974392983637,0.08567215811853174,0.5505245901146264
0.20031383683364776,0.015208061316990887,0.10901735699817594,0.03463399349108847,0.0449346942107415,0.5958920571493553
0.1347342851590706,0.1435006002156079,0.09489643257007206,0.1035445744842776,0.17783953476612402,0.3454845728048478
0.06258311786984712,0.02631358652681874,0.7325536711197257,0.09327200492085193,0.05172444749630386,0.03355317206645253
0.15419605815924653,0.23278079294514223,0.1240287441371609,0.0884034108167425,0.33609127711330317,0.06449971682840462
0.13927784926412826,0.06704062332939266,0.5009921688318544,0.023184122469060802,0.1251487009870389,0.14435653511852498
0.24650744832203117,0.11845132573076352,0.09419598666592806,0.10322816653075353,0.1723683210359241,0.26524875171459955
0.04286955356768702,0.1358583635985839,0.1433908998044239,0.05439347818506292,0.2107374086274801,0.4127502962167621
0.3061416058812359,0.023273725235955688,0.16154871346569133,0.14567162237088763,0.06289239215632991,0.3004719408898997
0.4000216336117357,0.049865709424887585,0.16540402624734507,0.16598351825258498,0.10560296840442089,0.11312214405902579
0.32401495917110285,0.050336430292178706,0.030742448917532753,0.22597260475741054,0.12002443784933144,0.24890911901244375
0.1300211342577643,0.026536153925922512,0.19549272322537775,0.09162715387994079,0.07074967779844213,0.4855731569125524
0.023580876925707088,0.04845136293443442,0.34582520640294157,0.02840677251860276,0.09807117228391925,0.4556646089343949
0.6565921847114871,0.00601463650676063,0.04045584405445662,0.02580163454000896,0.022360098357232135,0.24877560183005462
0.342201287887147,0.048260810883565326,0.03541859990829488,0.037638378936844775,0.019174540260193385,0.5173063821239546
0.6510082567030915,0.051348014920032964,0.03200321175116818,0.047676727076955513,0.10121467589428955,0.11674911365446237
0.7282163943865897,0.05763307658750595,0.08908209157981575,0.03163531940312744,0.022007617741553773,0.07142550030140733
0.4702785652155471,0.08961548923528621,0.031641893837276815,0.04115292046577114,0.12415031660996853,0.24316081463615016
0.14826138902131447,0.029485310201741863,0.04717518374326022,0.07675434218959852,0.0682538763246164,0.6300698985194685
0.21576963276382624,0.09338444530694343,0.07677718591720822,0.03868362451447499,0.1508751544150185,0.4245099570825286
0.11137800302517918,0.06950317356983046,0.1910908741081264,0.29699000980372897,0.1598288768547343,0.1712090626384007
0.23016754931554004,0.1625013445031197,0.18096040941418134,0.07059195562451732,0.26182217466868185,0.09395656647395981
0.5318749416533504,0.05329338966499426,0.25538203062946424,0.03476188871107105,0.09774122578130821,0.026946523559811763
0.1859646432716838,0.01382317795980859,0.06399532871566534,0.14129480123502122,0.04171586202685671,0.5532061867909643
0.06694734491631477,0.012757153012718138,0.5882812375663057,0.028060214470039417,0.03960495312654516,0.2643490969080769
0.25752002850136024,0.11534635986281823,0.11571203415326928,0.05425421067676477,0.1800687778322829,0.2770985889735045
0.037071662980269496,0.026313857974124635,0.05010440652110634,0.06714577855773182,0.05707348640140135,0.7622908075653663
0.011948436671220725,0.021908292843677544,0.6087347855728455,0.03208505223858983,0.04123601641885783,0.2840874162548086
0.09500858233586619,0.16798659962684634,0.08452055192810869,0.04835913186413399,0.23795240535504456,0.3661727288900003
0.1088677810435218,0.08369666298451359,0.18735359975709134,0.053703596849272936,0.17754689407456642,0.3888314652910339
0.37806253503972653,0.012413469912616413,0.05802551565538992,0.013094337352592635,0.03011449580800223,0.5082896462316723
0.1460670410256497,0.030494829294941683,0.11464805951779189,0.02080186134567603,0.0672436823847246,0.6207445264312161
0.0749033910453406,0.1641388500038376,0.15151216946150606,0.24594686253525022,0.2849422764479927,0.07855645050607286
0.0566101281871306,0.08982306093095016,0.2518057023262057,0.3254668452686367,0.16758404125487333,0.10871022203220346
0.17346898408836883,0.06579908738825173,0.2347455398998746,0.06340289402997959,0.12129677112254322,0.34128672347098193
0.12821506589713616,0.09937929414796487,0.17925538984400846,0.03452980118161585,0.21024118580804155,0.3483792631212332
0.24882702192957173,0.005537348452995178,0.11328613301913872,0.015334754579234038,0.01669523552639801,0.6003195064926623
0.5131561775633847,0.023124000237196733,0.0456525907853414,0.014944919727003295,0.05252649292487633,0.35059581876219736
0.0772591653391395,0.09920220964297184,0.16740518832592913,0.1648704109247806,0.1934983532664636,0.29776467250071526
0.052605505312440654,0.16111312400282168,0.20090795127693686,0.10713288360521925,0.33230797217574753,0.14593256362683404
0.21217529794046192,0.06831842160898609,0.07341014221612893,0.059054255395914954,0.1612975814914086,0.42574430134709945
0.13218688621453548,0.03047404174191914,0.21689934611690778,0.05485026487255,0.07192814969847293,0.49366131135561453
0.6273809084735188,0.1464769681707695,0.03375442438400445,0.07468619053745548,0.04585710061323748,0.07184440782101427
0.6381685017094618,0.0664826899972611,0.03431108125800384,0.08464752015883807,0.11727450708282633,0.05911569979360874
0.4530517293579166,0.09463885844689107,0.13915426484737303,0.055068568267769055,0.14136819041613893,0.1167183886639113
0.10962970004596653,0.020183799825527603,0.24956037711617138,0.10426089484009574,0.05046932338780709,0.46589590478443166
0.08067576911664774,0.03276601416406544,0.052067369680776826,0.10167994092701062,0.07116459928007438,0.6616463068314249
0.1583692101152472,0.20498150304063972,0.39889024907989235,0.0642469545527792,0.05221477618926377,0.12129730702217777
0.136330079261223,0.3241012231247918,0.10838036054810773,0.06909608163821139,0.0852886868333456,0.2768035685943204
0.4927676209190025,0.016887725019434387,0.07105764912984605,0.01769632573190061,0.03925130654092772,0.3623393726588887
0.6311658865622192,0.16876124137730472,0.04275762960212481,0.021665030976980536,0.04162062945248866,0.0940295820288821
0.0652987539089449,0.01076471209222921,0.5691209150009652,0.17516776359792535,0.03862967367889353,0.1410181817210417
0.06366965029484432,0.04858049457610155,0.18521580257714176,0.07512690200291376,0.1349113432807558,0.4924958072682428
0.08116350623364851,0.1398580026669355,0.034277762980010194,0.4878088606741427,0.1849255960479233,0.07196627139733988
0.09484670512237407,0.1389791587615065,0.45198083015851376,0.034921431483932154,0.20673129154602862,0.0725405829276448
0.07161591757710252,0.04063159005001155,0.5558372053709348,0.1190583031657925,0.10276976925759622,0.1100872145785625
0.5931868941652678,0.05710297856250555,0.147393044543581,0.0632559369972833,0.10900835819204305,0.03005278753931924
0.1994442406775098,0.10750073246579891,0.2328851154499375,0.1361030748112404,0.1282753697680587,0.19579146682745469
0.7970494410242545,0.021474519813924526,0.06612894768829664,0.009056720607368158,0.00859069717695058,0.09769967368920561
0.10787488729531952,0.08295048338656258,0.2845454929085177,0.06663234655466538,0.15480186041173838,0.3031949294431964
0.04129773216909858,0.2510192408797642,0.3919093214713916,0.17981567493538572,0.08467009896813449,0.05128793157622554
0.6163172748867676,0.014448102293640496,0.16285712096732965,0.03407430706932372,0.03417369190290926,0.13812950288002943
0.7900843386646973,0.033427599478085185,0.016680753965710383,0.010226135362185975,0.05629604706988323,0.09328512545943801
0.036238936046763336,0.01803834367637009,0.09317125984499619,0.11375878938991542,0.010479003221191786,0.7283136678207631
0.06309023390906299,0.054479582103789684,0.23351937567924266,0.027213285217216665,0.1336836022367474,0.48801392085394074
0.19037868103273073,0.014447889812444584,0.20667709887223276,0.24582150974467543,0.05487898164250318,0.2877958388954132
0.6211631277745376,0.08593794375307631,0.11172093108864106,0.01504562522507588,0.1222589602227252,0.04387341193594371
0.1268408741080418,0.16776156850683846,0.21251630842822736,0.18058941081757784,0.21514254732421004,0.09714929081510452
0.20895387073501512,0.2675385184823008,0.12197365565224381,0.17260043086809923,0.0688926817679363,0.16004084249440478
0.22605767482007516,0.1174795146322976,0.06328818099814577,0.18473969143576774,0.1868348642629887,0.22160007385072505
0.10180428964826263,0.01389883141616069,0.07723028708325241,0.1788618823480548,0.04375811004847423,0.5844465994557951
0.5978922908769302,0.03282999930097937,0.06437478036167148,0.12124915347470494,0.0723374269189258,0.11131634906678824
0.06686023470454931,0.15435115173909134,0.3561257507751046,0.0401076182867591,0.25434505987892064,0.1282101846155749
0.10987924017562693,0.009122377615267872,0.22134438601756184,0.0373562367454393,0.024648272607851414,0.5976494868382527
0.5848251846174665,0.2334451521321783,0.05554893960937053,0.04054657034635041,0.050525732632765025,0.0351084206618691
0.3642349178351853,0.045923799825405835,0.15380514469565248,0.137565461620974,0.024123268862615958,0.2743474071601664
0.08820025873325653,0.013421631398303277,0.12701889489354867,0.045417234950314064,0.04060402773181495,0.6853379522927626
0.05138931780057564,0.046496149080642285,0.7362289175277508,0.05517928038671617,0.019255438360370556,0.09145089684394449
0.2678935366176614,0.10562027680119267,0.09576977902864803,0.033064923775866145,0.20365509073414445,0.2939963930424872
0.0564338519397967,0.07121939004252033,0.31130090295924123,0.038193601224624216,0.10998920593176591,0.41286304790205164
0.1259569000582115,0.13609688958934774,0.0427573470713602,0.3593262318060306,0.2574570810239089,0.07840555045114092
0.4694039958255327,0.08313188767445381,0.16253498948856512,0.05575692258230285,0.15924152143458709,0.06993068299455842
0.15372876486029682,0.3070745805057993,0.08077620851395342,0.2964857354017634,0.08749109339463382,0.07444361732355335
0.21428898500850302,0.07370969964273373,0.2295467921837612,0.10203389498343633,0.14983982355841385,0.23058080462315184
0.43838642477227413,0.007122049663041335,0.3281505316665137,0.02092354493108139,0.018915932990473675,0.18650151597661577
0.0721929156489614,0.03235108626277425,0.19010051953533555,0.3975045000344883,0.10015256121547654,0.207698417302964
0.2205419404632383,0.08098758988994058,0.05648482475530055,0.031795122096887264,0.1676579788478704,0.442532543946763
0.09481895511061599,0.11903399543681353,0.4511530480344687,0.0886607298305225,0.20667080662181575,0.03966246496576347
0.3892611761071331,0.08070673575638407,0.0841563074478374,0.12098107312965847,0.1704342874437343,0.15446042011525266
0.13598500461109173,0.025104940984370973,0.16018869355170096,0.06132282253611554,0.08044650225139621,0.5369520360653246
0.0650390489711362,0.056614358933163945,0.0881002974394404,0.14934495154488334,0.1378129991568269,0.5030883439545492
0.2090122945119142,0.01730269489178744,0.11699637215666236,0.025806702275494253,0.009113774189170363,0.6217681619749713
0.16708386694243904,0.17267322653011047,0.1284803003307967,0.0351555784816213,0.23976751305119687,0.2568395146638357
0.04789864889357936,0.04664404756310792,0.06192202192311134,0.0646065993590341,0.10149374205200161,0.6774349402091657
0.138960872863688,0.034486560505322075,0.10716451594964853,0.3599434476107639,0.0756141456373206,0.2838304574332568
0.09009958088582798,0.19642609951275428,0.2061053903508517,0.06762434430572092,0.2667235062656149,0.17302107867923028
0.08240064323152366,0.1641506785080575,0.2924796766226639,0.05880024235183707,0.24393219441391445,0.1582365648720034
0.12327918806580035,0.030242696066735214,0.42634908676850214,0.09138485661289077,0.08620196594552476,0.24254220654054684
0.7264140244463769,0.05550172192756062,0.1068525172602616,0.018029869699050394,0.021953147849116807,0.07124871881763373
0.25669732406083423,0.21379409582822928,0.07853354846997813,0.0409147095248472,0.27263204121122037,0.13742828090489087
0.03774771180414733,0.02868824739555444,0.13120164962370706,0.017075521544810807,0.07467923393369781,0.7106076356980826
0.1559176375967763,0.034368846049701064,0.35006451197500527,0.030693357654480793,0.0922383215696002,0.3367173251544363
0.3093453544685243,0.1257258737047266,0.07917208117350512,0.11084644980516672,0.04204618469065934,0.332864056157418
0.15280650892604158,0.2428846046886198,0.05288242282873219,0.07825052063275982,0.2591844451502713,0.21399149777357526
0.254566544733303,0.029449504836116008,0.45908699380632023,0.05806772552684045,0.06720382229723716,0.131625408800183
0.07268705403389801,0.12375804304349029,0.4101413587328491,0.10528343185148714,0.032548748093454365,0.25558136424482103
0.28489354934496125,0.044153398264742294,0.09051517532323358,0.09101638590639634,0.09706923467470827,0.3923522564859582
0.054471177171900795,0.013105419032851767,0.22497673166501841,0.24206304516501426,0.05490483256060783,0.41047879440460694
0.3735470733126856,0.005543304298244487,0.27197893417105357,0.004646960111404959,0.013636557509659671,0.33064717059695187
0.05130518177898111,0.2504346588204204,0.05994312984433693,0.05399369130979591,0.32409385325397466,0.26022948499249093
0.5684989006473042,0.017906379215056577,0.09063876514853669,0.05233621639784916,0.05819135535781825,0.21242838323343488
0.47567014125734286,0.01824027610608392,0.1486395425551551,0.14455868698348082,0.044784641751632874,0.16810671134630453
0.19282816825635293,0.10293893303493476,0.15725156579011607,0.032773398878629505,0.13483352262589499,0.37937441141407174
0.6115435916186786,0.010573536770254013,0.06415202952232635,0.009964244652165449,0.02868822768071847,0.27507836975585714
0.26628170845118665,0.11288778786229349,0.05835621329482997,0.08975258330888582,0.18619531101692224,0.2865263960658818
0.1790536334859647,0.01638339346446168,0.35917909473991716,0.1230937385281123,0.05161439827083566,0.2706757415107086
0.03969327270841411,0.073669907893896,0.16553264627744707,0.13652653621918992,0.16508146828312845,0.4194961686179244
0.03994140911727637,0.3677338457062864,0.05834818456544948,0.07558397978483822,0.39333706988163536,0.06505551094451413
0.05259242962466087,0.007394082455289905,0.5094663855502941,0.18283227772019564,0.02421154429287478,0.2235032803566848
0.03603806666522681,0.060102477269536304,0.25684867713904974,0.11626472519564794,0.1498797290635046,0.38086632466703446
0.032213687940096034,0.31503718992458196,0.16698443393922002,0.05928872896585225,0.3516350116682652,0.07484094756198459
0.07870985259961712,0.022086841477975145,0.6396000212764777,0.04971055445086437,0.0550372219335838,0.15485550826148192
0.2587995942832035,0.31580914297852364,0.03888603617561841,0.03433396762487336,0.29439194525944423,0.057779313678336816
0.7578308332764232,0.025707645681095664,0.03595547212534103,0.07757121059306508,0.053997881204988656,0.04893695711908629
0.12640722640850724,0.0890770638242564,0.17223104724265606,0.061540792682666205,0.20727677351233773,0.3434670963295763
0.13300203830509688,0.12321969885604346,0.4712658048610957,0.03246939855855055,0.042392850955553,0.19765020846366033
0.22064894588733763,0.21218812112504362,0.17651765020161272,0.0916919389872947,0.2343459275567388,0.0646074162419726
0.7796567352993162,0.01662502279793607,0.07929669269994838,0.040473073182478385,0.010126570279055636,0.07382190574126532
0.1628441879910719,0.05465455518341598,0.3040626436823666,0.0441878797856436,0.11386746918012222,0.3203832641773797
0.026150419694667772,0.15304865228885975,0.22927684684754276,0.31313217893364376,0.20040256224438419,0.07798933999090177
0.5819618810918759,0.0042760187206441575,0.052436412985827574,0.03407949424198985,0.013913791234084512,0.3133324017255781
0.23591984590706416,0.019883992915678026,0.0741599196470796,0.24538895214362597,0.06800677902800495,0.3566405103585472
0.6677657295723803,0.04969233399012481,0.0645926711861008,0.012832558478089144,0.08079123179704653,0.12432547497625843
0.03987077425189941,0.009622512756856253,0.29694290273017143,0.17587264237463798,0.03349564685087133,0.4441955210355636
0.12162637052348517,0.007421973688275476,0.11754959578586215,0.06457478248071002,0.02728340614819237,0.6615438713734748
0.2090090135910454,0.25414453199425113,0.2681064540307616,0.05559315008178472,0.08304308661567089,0.1301037636864862
0.372513067041861,0.23546411995422847,0.06772141090811731,0.04807244471305862,0.06506409537174968,0.21116486201098475
0.22221478785054613,0.10649579287643449,0.2646850410609415,0.1038078927613638,0.18365874884951544,0.11913773660119871
0.09034287516863655,0.014539420969461456,0.11941090534119023,0.032129777058931476,0.04159040643875189,0.7019866150230284
0.42756371022114287,0.11770707186765915,0.1635015015793309,0.08148958905662589,0.16077574867603595,0.048962378599205235
0.13966180002458783,0.04048554744255809,0.16210041628628513,0.023660327065359723,0.08262163421801022,0.551470274963199
0.20283203148162324,0.017566735042859227,0.09515895282472564,0.06534261683404972,0.05846881211598426,0.560630851700758
0.2705589735037707,0.12302571420987633,0.16539976705986367,0.240388426948539,0.047256529805849275,0.15337058847210097
0.3157821928676247,0.050133584701708665,0.06231598686813956,0.03654840341155452,0.08372781093364845,0.45149202121732396
0.6609540617324334,0.08291911040012175,0.023348892990423867,0.026150681683083318,0.09451976606559391,0.1121074871283438
0.13721084595390481,0.17706682308539054,0.17756364369759597,0.08327579536325369,0.2327316894228284,0.19215120247702666
0.1364066450064616,0.04014812632254507,0.432425097967346,0.03818244797958463,0.07422428852713484,0.2786133941969278
0.6388637047929879,0.0625306148192963,0.07712967627721246,0.021754631431933538,0.09136073355318444,0.1083606391253854
0.7567851614943977,0.01971056126971089,0.048068065610376194,0.07264340507303953,0.053923373731571266,0.048869432820904356
0.3393377468309626,0.03716297467616773,0.08255209383007377,0.15456662298725665,0.12570043805581624,0.260680123619723
0.040708340573170756,0.012798121883191594,0.062107365509440814,0.020952765321203527,0.03419929071628114,0.829234115996712
0.13115297918583177,0.02760385266886333,0.1872673713966832,0.09281012489095662,0.07136555970437769,0.4898001121532875
0.12866463356156596,0.18774539469325757,0.10172394444329057,0.24760395822653233,0.2804420653111796,0.05382000376417405
0.038173724619438666,0.2302419474961739,0.23776833683412257,0.10877555418595052,0.2850265783492299,0.10001385851508435
0.20605315076651745,0.08256366767737841,0.13388451291948983,0.028024149866009544,0.1440809836925827,0.405393535078022
0.6887888509706779,0.012067933874578938,0.024599146975655455,0.01882909506950348,0.030168632861833525,0.22554634024775067
0.07096765405145525,0.08277808600290447,0.2591221247324675,0.13587454903712462,0.17774103737545777,0.2735165488005904
0.02955528468137111,0.023222660263166946,0.05829946877103652,0.017623907145136845,0.048734246956303094,0.8225644321829855
0.058066698239740165,0.07623957720250973,0.2513990506119902,0.05967498117145727,0.14543013038892258,0.40918956238538007
